frame_id,tiempo_ms,persona_id,lado,x_hombro,y_hombro,conf_hombro,x_cadera,y_cadera,conf_cadera
76,0.22,1,Izq,495.00,293.00,0.90,490.00,375.00,0.90
76,0.60,2,Izq,580.00,307.00,0.91,577.00,380.00,0.91
76,0.76,3,Izq,638.00,326.00,0.87,640.00,395.00,0.87
76,0.86,4,Izq,722.00,322.00,0.91,713.00,386.00,0.91
77,0.30,1,Izq,493.00,292.00,0.90,490.00,374.00,0.90
77,0.80,2,Izq,582.00,307.00,0.91,577.00,382.00,0.91
77,1.10,3,Izq,639.00,326.00,0.87,640.00,396.00,0.87
77,3.61,4,Izq,721.00,323.00,0.90,713.00,388.00,0.90
78,0.26,1,Izq,491.00,291.00,0.90,489.00,374.00,0.90
78,0.84,2,Izq,582.00,307.00,0.91,577.00,380.00,0.91
78,1.08,3,Izq,640.00,325.00,0.85,640.00,394.00,0.85
78,1.22,4,Izq,721.00,323.00,0.90,712.00,387.00,0.90
79,0.26,1,Izq,491.00,291.00,0.90,488.00,373.00,0.90
79,0.60,2,Izq,582.00,307.00,0.91,577.00,379.00,0.91
79,0.75,3,Izq,640.00,325.00,0.85,640.00,394.00,0.85
79,0.86,4,Izq,721.00,323.00,0.90,712.00,387.00,0.90
80,0.22,1,Izq,492.00,288.00,0.91,491.00,374.00,0.91
80,0.66,2,Izq,584.00,307.00,0.91,578.00,379.00,0.91
80,4.76,3,Izq,640.00,326.00,0.85,640.00,396.00,0.85
80,5.18,4,Izq,720.00,323.00,0.90,713.00,387.00,0.90
81,0.22,1,Izq,488.00,287.00,0.91,488.00,373.00,0.91
81,0.60,2,Izq,583.00,306.00,0.90,578.00,379.00,0.90
81,0.76,3,Izq,641.00,324.00,0.84,640.00,394.00,0.84
81,0.90,4,Izq,720.00,323.00,0.91,712.00,387.00,0.91
82,0.14,1,Izq,485.00,287.00,0.91,484.00,373.00,0.91
82,0.38,2,Izq,583.00,308.00,0.91,577.00,380.00,0.91
82,0.50,3,Izq,642.00,326.00,0.85,640.00,394.00,0.85
82,0.60,4,Izq,719.00,322.00,0.91,712.00,388.00,0.91
83,0.13,1,Izq,484.00,286.00,0.91,484.00,372.00,0.91
83,0.36,2,Izq,583.00,306.00,0.91,578.00,378.00,0.91
83,0.47,3,Izq,642.00,325.00,0.86,640.00,394.00,0.86
83,0.55,4,Izq,719.00,321.00,0.91,712.00,388.00,0.91
84,0.22,1,Izq,484.00,285.00,0.91,483.00,372.00,0.91
84,0.54,2,Izq,583.00,306.00,0.91,578.00,378.00,0.91
84,0.70,3,Izq,642.00,325.00,0.86,640.00,394.00,0.86
84,0.78,4,Izq,719.00,322.00,0.91,712.00,388.00,0.91
85,0.26,1,Izq,482.00,285.00,0.91,483.00,373.00,0.91
85,0.60,2,Izq,584.00,306.00,0.90,578.00,379.00,0.90
85,0.73,3,Izq,643.00,325.00,0.86,641.00,392.00,0.86
85,0.83,4,Izq,718.00,323.00,0.91,712.00,389.00,0.91
86,0.24,1,Izq,480.00,283.00,0.91,480.00,372.00,0.91
86,0.62,2,Izq,584.00,306.00,0.90,578.00,379.00,0.90
86,0.75,3,Izq,645.00,325.00,0.87,642.00,393.00,0.87
86,0.84,4,Izq,718.00,322.00,0.91,713.00,388.00,0.91
87,0.30,1,Izq,480.00,283.00,0.91,481.00,372.00,0.91
87,1.03,2,Izq,585.00,305.00,0.90,579.00,378.00,0.90
87,1.37,3,Izq,647.00,324.00,0.87,643.00,391.00,0.87
87,1.96,4,Izq,717.00,323.00,0.89,712.00,389.00,0.89
88,0.24,1,Izq,479.00,282.00,0.91,481.00,372.00,0.91
88,0.66,2,Izq,585.00,305.00,0.90,579.00,378.00,0.90
88,0.85,3,Izq,649.00,323.00,0.87,643.00,392.00,0.87
88,1.00,4,Izq,716.00,321.00,0.90,713.00,388.00,0.90
89,0.23,1,Izq,479.00,282.00,0.91,481.00,372.00,0.91
89,0.87,2,Izq,585.00,305.00,0.90,579.00,378.00,0.90
89,5.31,3,Izq,648.00,323.00,0.87,643.00,392.00,0.87
89,10.92,4,Izq,716.00,320.00,0.90,713.00,388.00,0.90
90,0.23,1,Izq,477.00,281.00,0.91,481.00,370.00,0.91
90,3.51,3,Izq,650.00,322.00,0.88,646.00,392.00,0.88
90,11.45,4,Izq,716.00,319.00,0.90,712.00,388.00,0.90
91,0.21,1,Izq,476.00,280.00,0.91,480.00,370.00,0.91
91,3.78,2,Izq,580.00,301.00,0.92,571.00,377.00,0.92
91,4.07,3,Izq,651.00,322.00,0.88,647.00,391.00,0.88
91,4.21,4,Izq,715.00,319.00,0.90,713.00,388.00,0.90
92,0.20,1,Izq,475.00,280.00,0.91,478.00,370.00,0.91
92,0.76,2,Izq,578.00,300.00,0.93,571.00,378.00,0.93
92,1.00,3,Izq,654.00,322.00,0.88,650.00,392.00,0.88
92,1.21,4,Izq,715.00,318.00,0.91,713.00,387.00,0.91
93,0.22,1,Izq,475.00,280.00,0.90,478.00,369.00,0.90
93,1.23,2,Izq,578.00,301.00,0.93,572.00,380.00,0.93
