frame_id,tiempo_ms,persona_id,lado,x_hombro,y_hombro,conf_hombro,x_cadera,y_cadera,conf_cadera
46,474.54,1,Der,229.93,265.53,0.98,231.75,327.78,0.97
46,474.54,2,Der,337.40,295.30,0.97,341.91,346.31,0.97
46,474.54,3,Der,302.62,295.14,0.95,308.83,346.64,0.94
47,557.33,0,Der,268.25,281.11,0.97,272.88,340.96,0.97
47,557.33,1,Der,231.51,266.54,0.98,233.37,328.70,0.97
47,557.33,2,Der,337.39,295.74,0.97,342.82,345.79,0.96
47,557.33,3,Der,299.68,294.65,0.96,306.18,347.32,0.95
48,582.94,0,Der,267.29,280.60,0.98,271.97,341.62,0.97
48,582.94,1,Der,337.74,295.51,0.98,343.10,345.54,0.97
48,582.94,2,Der,231.99,266.16,0.98,233.89,329.22,0.97
48,582.94,3,Der,299.97,294.28,0.97,306.18,347.53,0.96
49,475.26,0,Der,267.35,280.52,0.98,272.06,342.06,0.97
49,475.26,1,Der,338.05,295.07,0.98,343.13,345.15,0.97
49,475.26,2,Der,299.72,293.49,0.97,305.67,348.54,0.96
49,475.26,3,Der,232.79,265.81,0.98,234.48,328.50,0.97
50,484.92,0,Der,267.47,280.54,0.97,272.30,342.33,0.97
50,484.92,1,Der,299.36,294.24,0.97,305.55,350.00,0.96
50,484.92,2,Der,338.46,294.90,0.98,343.45,345.28,0.97
50,484.92,3,Der,232.63,265.27,0.97,233.89,327.48,0.96
51,507.35,0,Der,267.00,280.52,0.98,271.67,341.93,0.97
51,507.35,1,Der,299.59,293.21,0.97,305.55,348.83,0.97
51,507.35,2,Der,338.56,294.61,0.98,343.90,344.86,0.97
51,507.35,3,Der,232.41,265.67,0.97,233.51,326.58,0.96
52,475.21,0,Der,266.52,279.97,0.97,271.34,341.65,0.97
52,475.21,1,Der,339.51,294.35,0.98,344.67,344.60,0.97
52,475.21,2,Der,299.45,292.92,0.97,305.45,348.58,0.97
52,475.21,3,Der,232.15,264.61,0.97,232.96,326.81,0.96
53,477.35,0,Der,267.15,280.06,0.98,272.05,341.79,0.97
53,477.35,1,Der,339.82,293.74,0.98,344.69,344.88,0.98
53,477.35,2,Der,299.31,292.36,0.97,304.84,347.90,0.96
53,477.35,3,Der,232.04,264.45,0.97,233.16,326.41,0.96
54,473.85,0,Der,266.73,279.72,0.98,271.80,340.85,0.97
54,473.85,1,Der,339.90,293.28,0.98,344.46,343.93,0.98
54,473.85,2,Der,299.53,291.32,0.96,305.01,346.22,0.96
54,473.85,3,Der,230.24,265.39,0.96,231.63,328.31,0.95
55,474.97,0,Der,267.04,280.88,0.95,273.48,339.59,0.96
55,474.97,1,Der,339.84,292.88,0.98,344.49,343.53,0.98
55,474.97,2,Der,299.32,290.94,0.97,304.97,346.55,0.97
55,474.97,3,Der,230.31,265.58,0.96,232.32,327.34,0.95
56,477.70,0,Der,266.45,279.98,0.96,272.82,338.90,0.97
56,477.70,1,Der,298.84,290.67,0.97,304.39,346.79,0.96
56,477.70,2,Der,339.95,292.04,0.98,344.08,342.73,0.98
56,477.70,3,Der,230.00,264.13,0.98,232.58,326.32,0.97
57,474.88,0,Der,266.98,278.15,0.98,271.87,338.64,0.98
57,474.88,1,Der,298.74,289.61,0.97,304.30,346.20,0.97
57,474.88,2,Der,340.08,291.44,0.98,344.00,341.98,0.97
57,474.88,3,Der,227.37,260.93,0.98,230.01,321.42,0.98
58,489.97,0,Der,267.99,277.56,0.98,272.44,338.20,0.97
58,489.97,1,Der,298.58,289.83,0.97,304.31,346.85,0.97
58,489.97,2,Der,340.25,290.20,0.98,344.56,340.89,0.98
58,489.97,3,Der,229.54,261.24,0.98,232.01,322.82,0.97
59,474.02,0,Der,268.00,277.29,0.98,272.22,338.19,0.97
59,474.02,1,Der,340.40,289.57,0.98,344.85,341.05,0.98
59,474.02,2,Der,227.17,262.18,0.98,229.30,323.52,0.98
59,474.02,3,Der,298.49,288.47,0.96,303.74,344.68,0.96
60,475.24,0,Der,268.37,277.85,0.98,272.54,338.65,0.97
60,475.24,1,Der,225.69,261.46,0.96,227.96,324.70,0.96
60,475.24,2,Der,340.34,289.73,0.97,345.21,340.77,0.96
60,475.24,3,Der,298.38,288.29,0.97,304.42,345.44,0.97
61,474.98,0,Der,268.80,277.39,0.98,272.90,337.97,0.97
61,474.98,1,Der,224.38,260.42,0.96,227.84,324.00,0.96
61,474.98,2,Der,340.87,289.32,0.97,345.65,340.68,0.96
61,474.98,3,Der,298.33,287.41,0.97,304.45,344.04,0.97
62,476.92,0,Der,269.44,276.40,0.98,273.35,337.10,0.97
62,476.92,1,Der,222.68,259.95,0.97,226.73,324.35,0.97
62,476.92,2,Der,340.11,289.95,0.97,345.27,341.12,0.97
