frame_id,tiempo_ms,persona_id,lado,x_hombro,y_hombro,conf_hombro,x_cadera,y_cadera,conf_cadera
62,265.92,0,Der,671.47,440.56,1.00,690.01,562.72,1.00
62,265.92,1,Der,813.85,465.14,1.00,823.76,571.29,1.00
62,265.92,2,Der,1028.65,489.06,0.99,1029.66,583.97,0.99
62,265.92,3,Izq,962.98,493.56,0.99,959.19,595.56,1.00
63,227.75,0,Der,668.03,439.72,1.00,688.15,561.31,1.00
63,227.75,1,Der,814.06,464.92,1.00,823.90,570.92,1.00
63,227.75,2,Der,1026.53,489.18,0.99,1028.50,584.06,0.99
63,227.75,3,Izq,964.76,494.63,0.99,959.62,598.16,1.00
64,326.81,0,Der,665.95,439.98,1.00,688.06,560.25,1.00
64,326.81,1,Der,814.33,464.73,1.00,824.01,569.75,1.00
64,326.81,2,Der,1025.37,489.24,1.00,1028.00,584.64,1.00
64,326.81,3,Izq,963.47,494.66,0.99,959.57,598.13,1.00
65,284.15,0,Der,661.24,438.37,1.00,682.62,559.14,1.00
65,284.15,1,Der,813.64,464.29,1.00,822.67,570.28,1.00
65,284.15,2,Der,1024.29,488.48,1.00,1027.73,584.63,1.00
65,284.15,3,Izq,965.54,495.76,0.99,959.49,600.32,1.00
66,330.38,0,Der,657.87,438.10,1.00,681.22,558.84,1.00
66,330.38,1,Der,814.91,463.32,1.00,823.64,568.77,1.00
66,330.38,2,Der,1023.14,489.01,1.00,1028.28,584.17,1.00
66,330.38,3,Izq,967.78,495.67,0.99,961.49,600.55,1.00
67,261.20,0,Der,656.98,435.33,1.00,680.24,557.86,1.00
67,261.20,1,Der,815.22,463.00,1.00,823.59,568.79,1.00
67,261.20,2,Der,1020.70,489.59,0.99,1031.00,586.91,1.00
67,261.20,3,Der,914.03,491.73,0.99,925.51,597.52,1.00
68,328.76,0,Der,653.80,437.14,1.00,678.27,560.09,1.00
68,328.76,1,Der,815.39,461.67,1.00,824.42,570.16,1.00
68,328.76,2,Der,1020.51,489.50,0.99,1032.38,586.26,1.00
68,328.76,3,Der,919.35,490.89,0.99,929.73,596.22,0.99
69,257.39,0,Der,650.60,437.37,1.00,679.49,559.53,1.00
69,257.39,1,Der,814.92,461.70,1.00,824.95,570.64,1.00
69,257.39,2,Der,1019.52,489.65,0.99,1031.24,586.13,0.99
69,257.39,3,Der,922.65,487.55,0.99,931.64,590.74,1.00
70,316.23,0,Der,649.12,436.72,1.00,679.40,559.44,1.00
70,316.23,1,Der,814.00,461.71,1.00,825.20,570.95,1.00
70,316.23,2,Izq,1080.21,489.63,0.99,1070.03,585.69,0.99
70,316.23,3,Der,922.43,485.97,0.99,931.88,590.08,1.00
71,315.36,0,Der,812.29,463.06,1.00,826.46,569.18,1.00
71,315.36,1,Der,647.14,435.69,1.00,678.95,559.29,1.00
71,315.36,2,Izq,1078.99,488.02,0.99,1069.62,585.24,0.99
71,315.36,3,Izq,983.55,487.09,0.99,972.84,589.75,0.99
72,304.60,0,Izq,719.50,427.95,1.00,724.71,552.17,1.00
72,304.60,1,Der,810.44,463.00,1.00,825.10,570.50,1.00
72,304.60,2,Izq,1079.24,488.26,0.99,1071.62,589.13,0.99
72,304.60,3,Der,925.97,486.57,0.99,934.08,591.79,0.99
73,314.81,0,Izq,719.72,427.93,1.00,724.10,551.86,1.00
73,314.81,1,Der,809.18,462.16,1.00,823.03,571.36,1.00
73,314.81,2,Izq,1078.53,487.81,0.99,1072.06,585.72,0.99
73,314.81,3,Der,926.93,487.13,0.99,935.37,592.11,0.99
74,250.67,0,Der,806.50,461.40,1.00,820.41,568.98,1.00
74,250.67,1,Izq,720.68,427.77,1.00,724.56,551.56,1.00
74,250.67,2,Der,928.89,486.83,0.99,935.73,590.29,0.99
74,250.67,3,Izq,1077.67,485.18,0.99,1069.89,582.91,0.99
75,324.93,0,Izq,719.39,426.55,1.00,722.94,551.69,1.00
75,324.93,1,Der,803.11,461.34,1.00,818.19,569.47,1.00
75,324.93,2,Der,929.08,485.26,0.99,935.77,587.66,1.00
75,324.93,3,Izq,1076.69,482.58,0.99,1068.97,581.72,0.99
76,254.20,0,Der,800.53,460.41,1.00,816.23,568.60,1.00
76,254.20,1,Izq,718.39,425.10,1.00,722.04,550.66,1.00
