frame_id,tiempo_ms,persona_id,lado,x_hombro,y_hombro,conf_hombro,x_cadera,y_cadera,conf_cadera
72,363.78,0,Der,270.81,205.42,0.99,275.38,251.45,0.99
72,363.78,1,Der,217.47,190.91,0.98,226.91,243.72,0.99
72,363.78,2,Izq,361.17,218.05,0.98,358.27,258.74,0.98
72,363.78,3,Der,307.05,217.29,0.99,311.55,259.58,0.99
73,363.57,0,Der,270.10,205.77,0.99,275.04,252.15,0.99
73,363.57,1,Der,216.96,189.59,0.99,226.69,242.79,0.99
73,363.57,2,Izq,360.71,217.74,0.98,357.98,258.23,0.98
73,363.57,3,Der,307.68,216.74,0.99,311.65,259.03,0.99
74,371.58,0,Der,216.36,189.97,0.99,226.59,243.40,0.99
74,371.58,1,Der,269.10,205.77,0.99,274.37,251.90,0.99
74,371.58,2,Izq,361.08,217.29,0.98,358.34,258.48,0.98
74,371.58,3,Der,307.31,215.59,0.99,311.61,258.15,0.99
75,379.16,0,Der,266.82,205.33,0.99,273.28,250.76,0.99
75,379.16,1,Der,216.17,189.57,0.98,225.75,243.25,0.99
75,379.16,2,Der,337.53,216.96,0.99,343.64,258.54,0.99
75,379.16,3,Der,308.04,215.10,0.98,311.62,258.14,0.98
76,358.07,0,Der,265.83,204.87,0.99,272.79,250.62,0.99
76,358.07,1,Der,216.41,188.98,0.98,225.62,242.75,0.99
76,358.07,2,Izq,360.87,216.01,0.98,358.15,257.43,0.98
76,358.07,3,Der,307.95,215.41,0.98,311.58,258.18,0.98
77,366.43,0,Der,264.41,204.47,0.99,272.16,250.88,0.99
77,366.43,1,Der,216.53,189.08,0.98,225.66,242.50,0.99
77,366.43,2,Der,337.25,215.76,0.98,343.43,258.47,0.98
77,366.43,3,Der,308.33,214.62,0.98,311.74,257.98,0.98
78,362.23,0,Der,263.73,203.40,0.99,271.19,250.05,0.99
78,362.23,1,Der,216.47,189.14,0.98,225.76,243.66,0.98
78,362.23,2,Izq,360.74,214.86,0.98,357.54,257.94,0.99
78,362.23,3,Der,308.14,214.10,0.98,311.81,258.01,0.98
79,362.07,0,Der,262.84,202.96,0.99,270.35,250.06,0.99
79,362.07,1,Der,216.83,188.18,0.98,225.66,243.16,0.98
79,362.07,2,Der,308.14,214.88,0.98,311.44,259.88,0.98
79,362.07,3,Izq,360.84,215.05,0.98,357.52,258.27,0.98
80,358.33,0,Der,262.40,202.31,0.99,270.09,249.86,0.99
80,358.33,1,Der,217.18,187.69,0.98,225.18,241.73,0.98
80,358.33,2,Izq,361.02,215.47,0.98,358.04,259.01,0.98
80,358.33,3,Der,307.64,215.01,0.98,311.49,260.23,0.98
81,361.17,0,Der,262.04,201.62,0.99,269.94,249.23,0.99
81,361.17,1,Der,217.04,186.66,0.98,224.79,241.91,0.99
81,361.17,2,Der,307.10,214.44,0.98,311.59,259.39,0.98
81,361.17,3,Izq,361.43,215.21,0.98,358.13,258.70,0.98
82,360.07,0,Der,261.68,200.78,0.99,269.69,248.48,0.99
82,360.07,1,Der,216.93,185.96,0.99,224.44,241.74,0.99
82,360.07,2,Izq,362.10,214.35,0.99,358.22,257.65,0.99
82,360.07,3,Der,307.39,213.11,0.98,311.98,256.97,0.99
83,380.72,0,Der,261.75,200.26,0.99,269.66,248.34,0.99
83,380.72,1,Der,217.02,185.82,0.99,223.53,241.65,0.99
83,380.72,2,Izq,362.87,214.05,0.98,359.78,258.20,0.99
83,380.72,3,Der,306.94,214.32,0.98,311.19,259.75,0.98
84,360.36,0,Der,261.59,200.64,0.99,269.40,249.21,0.99
84,360.36,1,Der,217.43,186.48,0.98,223.31,242.63,0.99
84,360.36,2,Der,339.38,214.76,0.98,345.93,258.69,0.98
