frame_id,tiempo_ms,persona_id,lado,x_hombro,y_hombro,conf_hombro,x_cadera,y_cadera,conf_cadera
62,127.80,1,Der,271.22,165.78,0.99,275.84,202.58,0.99
62,127.80,2,Der,342.85,173.74,0.99,345.33,206.58,0.99
62,127.80,3,Der,303.00,175.85,0.99,308.27,210.27,0.99
63,114.24,0,Der,224.33,156.34,0.99,230.20,197.94,1.00
63,114.24,1,Der,270.49,166.01,0.99,274.62,203.06,0.99
63,114.24,2,Der,342.71,173.96,0.99,345.07,206.77,0.99
63,114.24,3,Der,303.23,176.15,0.99,308.19,210.43,0.99
64,114.47,0,Der,222.88,156.06,0.99,229.05,197.74,1.00
64,114.47,1,Der,270.45,165.79,0.99,274.77,202.70,0.99
64,114.47,2,Der,342.11,174.06,0.99,345.08,207.17,0.99
64,114.47,3,Der,303.22,176.22,0.99,308.43,210.36,0.99
65,106.81,0,Der,220.91,155.57,0.99,227.92,197.75,1.00
65,106.81,1,Der,270.52,165.50,0.99,274.79,202.60,0.99
65,106.81,2,Der,341.75,174.64,0.99,344.88,207.59,0.99
65,106.81,3,Der,303.53,176.30,0.99,308.25,210.46,0.99
66,103.69,0,Der,271.03,165.09,0.99,275.30,202.08,0.99
66,103.69,1,Der,219.43,154.60,0.99,226.87,196.78,0.99
66,103.69,2,Der,341.74,174.40,0.99,344.95,207.36,0.99
66,103.69,3,Der,304.14,176.63,0.99,309.14,210.40,0.99
67,110.16,0,Der,271.36,164.79,0.99,275.53,201.73,0.99
67,110.16,1,Der,218.83,154.83,0.99,226.67,197.18,0.99
67,110.16,2,Der,341.23,174.84,0.99,344.58,207.39,0.99
67,110.16,3,Der,305.42,175.81,0.99,309.69,209.29,0.99
68,132.88,0,Der,271.82,164.68,0.99,275.81,201.46,1.00
68,132.88,1,Der,218.36,155.71,0.99,226.58,197.60,0.99
68,132.88,2,Der,341.09,174.99,0.99,344.50,207.09,0.99
68,132.88,3,Der,306.71,174.86,0.99,310.87,207.31,0.99
69,133.13,0,Der,271.91,164.81,0.99,275.84,201.89,1.00
69,133.13,1,Der,218.12,154.98,0.99,226.37,196.52,0.99
69,133.13,2,Der,341.03,174.84,0.99,344.45,206.55,0.99
69,133.13,3,Der,307.61,175.10,0.99,312.23,209.18,0.99
70,132.75,0,Der,271.71,164.51,0.99,275.82,201.55,1.00
70,132.75,1,Der,217.72,154.62,0.99,226.81,196.30,0.99
70,132.75,2,Der,340.79,174.86,0.99,344.15,206.47,0.99
70,132.75,3,Der,307.61,174.15,0.99,311.77,207.64,0.99
71,126.43,0,Der,271.75,164.34,0.99,275.73,201.67,1.00
71,126.43,1,Der,217.71,154.91,0.99,226.83,196.80,0.99
71,126.43,2,Izq,359.77,174.70,0.99,356.05,206.22,0.99
71,126.43,3,Der,308.89,174.27,0.99,312.80,208.43,0.99
72,127.63,0,Der,270.91,164.26,0.99,275.45,201.80,1.00
72,127.63,1,Der,216.72,153.80,0.99,226.39,195.91,1.00
72,127.63,2,Izq,360.01,174.30,0.99,356.89,206.51,0.99
72,127.63,3,Der,309.31,173.83,0.99,313.09,208.36,0.99
73,119.68,0,Der,270.29,164.35,0.99,275.03,201.90,1.00
73,119.68,1,Der,215.99,152.75,0.99,225.71,194.82,1.00
73,119.68,2,Izq,359.62,174.42,0.99,357.01,206.66,0.99
73,119.68,3,Der,310.32,174.13,0.99,314.09,208.43,0.99
74,114.05,0,Der,269.85,164.60,0.99,275.14,201.79,1.00
74,114.05,1,Der,215.44,152.41,0.99,224.19,194.61,0.99
74,114.05,2,Izq,359.94,174.10,0.99,357.25,206.73,0.99
74,114.05,3,Der,310.45,174.15,0.99,314.02,208.37,0.99
75,134.91,0,Der,268.61,164.24,0.99,273.73,201.31,1.00
75,134.91,1,Der,215.02,152.03,0.99,223.85,194.92,0.99
75,134.91,2,Izq,359.80,173.77,0.99,357.05,206.69,0.99
75,134.91,3,Der,310.32,173.66,0.99,313.92,208.07,0.99
76,121.06,0,Der,267.33,163.79,0.99,272.85,201.00,1.00
76,121.06,1,Der,214.49,151.58,0.99,223.47,194.53,0.99
76,121.06,2,Izq,359.50,173.57,0.99,356.63,206.23,0.99
76,121.06,3,Der,309.87,172.16,0.99,313.00,206.41,0.99
77,134.58,0,Der,265.99,163.88,0.99,272.16,201.35,1.00
77,134.58,1,Der,214.31,150.78,0.99,222.47,194.00,0.99
77,134.58,2,Izq,359.46,173.19,0.99,356.38,206.62,0.99
77,134.58,3,Der,309.62,172.17,0.99,312.78,207.49,0.99
78,113.48,0,Der,264.95,163.44,0.99,271.71,200.80,1.00
78,113.48,1,Der,214.51,150.88,0.99,222.66,194.09,0.99
78,113.48,2,Izq,359.69,173.06,0.99,356.72,207.50,0.99
78,113.48,3,Der,309.34,172.07,0.99,312.75,207.97,0.99
79,131.78,0,Der,263.31,162.75,0.99,272.04,199.82,0.99
79,131.78,1,Der,214.45,150.20,0.99,221.72,194.05,0.99
79,131.78,2,Izq,359.87,173.12,0.99,356.46,208.19,0.99
79,131.78,3,Der,309.10,171.83,0.99,312.51,207.59,0.99
80,114.09,0,Der,262.95,162.51,0.99,271.90,199.62,0.99
80,114.09,1,Der,215.02,150.75,0.99,222.03,194.47,0.99
80,114.09,2,Izq,360.36,172.83,0.99,356.86,207.87,0.99
80,114.09,3,Der,309.03,171.68,0.99,312.55,207.74,0.99
81,132.94,0,Der,262.66,162.04,0.99,271.48,199.24,0.99
81,132.94,1,Der,215.45,150.53,0.99,222.10,194.80,0.99
81,132.94,2,Izq,360.97,172.89,0.99,357.13,208.00,0.99
81,132.94,3,Der,308.63,172.28,0.99,312.16,209.30,0.99
82,132.17,0,Der,262.25,161.17,0.99,271.27,198.79,0.99
82,132.17,1,Der,215.43,150.46,0.99,222.58,194.98,0.99
82,132.17,2,Izq,361.66,172.55,0.99,357.89,207.86,0.99
82,132.17,3,Der,308.59,171.29,0.99,312.34,207.58,0.99
83,124.17,0,Der,262.17,161.00,0.99,271.37,198.62,1.00
83,124.17,1,Der,216.09,150.50,0.99,222.69,195.25,0.99
83,124.17,2,Izq,362.24,170.98,0.99,358.32,206.78,0.99
83,124.17,3,Der,307.85,171.63,0.99,312.20,208.57,0.99
84,180.10,0,Der,262.19,160.86,0.99,271.25,198.52,0.99
84,180.10,1,Der,216.17,149.98,0.99,221.81,194.73,0.99
84,180.10,2,Der,339.57,171.47,0.98,344.48,205.92,0.99
84,180.10,3,Der,307.85,171.49,0.99,312.25,208.39,0.99
85,132.06,0,Der,262.27,160.70,0.99,271.26,198.97,1.00
85,132.06,1,Der,217.97,149.69,0.99,222.37,194.99,0.99
85,132.06,2,Izq,364.18,170.26,0.99,360.43,206.25,0.99
85,132.06,3,Izq,327.03,171.47,0.99,324.17,208.55,0.99
86,130.36,0,Der,262.63,160.58,0.99,271.59,198.72,1.00
86,130.36,1,Der,218.95,149.69,0.99,222.94,195.33,0.99
86,130.36,2,Der,341.83,170.99,0.98,346.31,205.02,0.99
86,130.36,3,Izq,326.39,170.49,0.98,323.77,207.06,0.99
87,124.56,0,Der,262.75,160.36,0.99,272.03,198.73,1.00
87,124.56,1,Der,217.97,148.29,0.99,222.37,194.63,0.99
87,124.56,2,Der,342.98,170.51,0.98,347.45,205.50,0.99
